0,0
-0.0004,-0.0352
-0.0012,-0.0837
-0.0026,-0.1382
-0.0045,-0.1931
-0.007,-0.2485
-0.01,-0.305
-0.0136,-0.3608
-0.0178,-0.4163
-0.0225,-0.4717
-0.0278,-0.5282
-0.0336,-0.584
-0.0399,-0.6396
-0.0469,-0.695
-0.0544,-0.7513
-0.0625,-0.807
-0.0711,-0.8635
-0.0803,-0.9195
-0.0901,-0.9752
-0.1004,-1.0317
-0.1112,-1.0874
-0.1227,-1.1438
-0.1347,-1.2006
-0.1473,-1.2569
-0.1604,-1.3128
-0.1741,-1.3692
-0.1883,-1.4261
-0.2031,-1.4821
-0.2185,-1.5387
-0.2345,-1.5954
-0.2511,-1.6522
-0.2681,-1.7094
-0.2858,-1.7654
-0.304,-1.8231
-0.3228,-1.8796
-0.3422,-1.9362
-0.3621,-1.9939
-0.3826,-2.0514
-0.4037,-2.1077
-0.4254,-2.1651
-0.4475,-2.2233
-0.4703,-2.2799
-0.4938,-2.3374
-0.5177,-2.3955
-0.5422,-2.4531
-0.5674,-2.51
-0.593,-2.569
-0.6193,-2.6256
-0.6461,-2.684
-0.6735,-2.7424
-0.7015,-2.8
-0.7301,-2.858
-0.7592,-2.9161
-0.789,-2.9739
-0.8193,-3.0329
-0.8502,-3.0903
-0.8817,-3.149
-0.9138,-3.2069
-0.9465,-3.2656
-0.9797,-3.3239
-1.0135,-3.3818
-1.0479,-3.4401
-1.0829,-3.4988
-1.1184,-3.5565
-1.1546,-3.6147
-1.1914,-3.6729
-1.2286,-3.7313
-1.2665,-3.7884
-1.305,-3.8471
-1.3441,-3.904
-1.3836,-3.9624
-1.4238,-4.0189
-1.4646,-4.0766
-1.506,-4.1336
-1.5478,-4.1904
-1.5903,-4.2466
-1.6333,-4.3037
-1.6769,-4.3589
-1.7211,-4.4146
-1.7658,-4.4708
-1.811,-4.5249
-1.8568,-4.5799
-1.9032,-4.6341
-1.9501,-4.6874
-1.9975,-4.7411
-2.0454,-4.7942
-2.0939,-4.8457
-2.1428,-4.8977
-2.1923,-4.9488
-2.2423,-4.9993
-2.2929,-5.0492
-2.3438,-5.0988
-2.3953,-5.147
-2.4473,-5.1949
-2.4997,-5.2424
-2.5525,-5.2889
-2.6059,-5.3346
-2.6597,-5.3792
-2.7139,-5.4241
-2.7686,-5.467
-2.8237,-5.5106
-2.8792,-5.552
-2.9352,-5.5932
-2.9915,-5.6342
-3.0482,-5.6734
-3.1054,-5.7129
-3.1629,-5.7512
-3.2208,-5.7885
-3.279,-5.826
-3.3376,-5.8618
-3.3966,-5.8979
-3.456,-5.9327
-3.5156,-5.9677
-3.5754,-5.9781
-3.6345,-5.9139
-3.6929,-5.8418
-3.7506,-5.7699
-3.8076,-5.6989
-3.8639,-5.6288
-3.9195,-5.5588
-3.9744,-5.4897
-4.0286,-5.4216
-4.0822,-5.3537
-4.135,-5.2869
-4.1873,-5.2205
-4.2388,-5.1549
-4.2897,-5.0899
-4.34,-5.0256
-4.3896,-4.962
-4.4386,-4.8989
-4.4869,-4.8366
-4.5347,-4.7747
-4.5818,-4.7135
-4.6284,-4.6529
-4.6743,-4.5928
-4.7196,-4.5333
-4.7643,-4.4743
-4.8085,-4.4157
-4.8521,-4.3577
-4.8951,-4.3002
-4.9375,-4.2431
-4.9794,-4.1864
-5.0207,-4.1301
-5.0614,-4.0742
-5.1016,-4.0188
-5.1412,-3.9637
-5.1803,-3.909
-5.2189,-3.8546
-5.2569,-3.8005
-5.2943,-3.7468
-5.3313,-3.6933
-5.3677,-3.6401
-5.4036,-3.5872
-5.4389,-3.5346
-5.4738,-3.4822
-5.508,-3.4299
-5.5418,-3.3781
-5.5751,-3.3263
-5.6078,-3.2748
-5.64,-3.2235
-5.6718,-3.1723
-5.703,-3.1214
-5.7337,-3.0705
-5.7639,-3.0198
-5.7936,-2.9694
-5.8228,-2.9192
-5.8515,-2.8687
-5.8797,-2.8189
-5.9074,-2.7687
-5.9345,-2.7189
-5.9612,-2.6692
-5.9875,-2.6195
-6.0132,-2.57
-6.0384,-2.5205
-6.0631,-2.4712
-6.0873,-2.4219
-6.111,-2.3728
-6.1343,-2.3235
-6.157,-2.2745
-6.1793,-2.2257
-6.201,-2.1766
-6.2223,-2.1279
-6.2431,-2.079
-6.2634,-2.0304
-6.2832,-1.9817
-6.3025,-1.9329
-6.3214,-1.8846
-6.3397,-1.8357
-6.3576,-1.7873
-6.375,-1.7389
-6.3919,-1.6904
-6.4083,-1.642
-6.4243,-1.5936
-6.4397,-1.5453
-6.4547,-1.4971
-6.4692,-1.4484
-6.4832,-1.4005
-6.4967,-1.352
-6.5098,-1.3038
-6.5223,-1.2556
-6.5344,-1.2076
-6.546,-1.1593
-6.5571,-1.1112
-6.5677,-1.0633
-6.5779,-1.015
-6.5875,-0.9666
-6.5968,-0.919
-6.6054,-0.8704
-6.6137,-0.8228
-6.6215,-0.7742
-6.6287,-0.7262
-6.6355,-0.6784
-6.6418,-0.6303
-6.6476,-0.5826
-6.6529,-0.5345
-6.6578,-0.4863
-6.6622,-0.4386
-6.6661,-0.3904
-6.6695,-0.3422
-6.6725,-0.2944
-6.675,-0.246
-6.6769,-0.1977
-6.6784,-0.1499
-6.6795,-0.1006
-6.68,-0.0506